Age,Gender,Weight (kg),BMI,Avg_BPM,Session_Duration (hours),Calories_Burned,source,Exercise_Intensity,Weather_Conditions,Max_BPM_calc,HR_Intensity_Ratio,HR_Duration,Intensity_Duration,Weight_Duration,BMI_Duration,log_Calories
18,0,82.16397277,22.26045065,170,0.9833333333333333,118.1174689,1,2.0,2,202,0.8415841584158416,167.16666666666666,1.9666666666666666,80.79457322383332,21.889443139166666,4.780110139828984
41,0,76.72767666,34.55836263,177,0.7,416.2038415,1,10.0,1,179,0.9888268156424581,123.89999999999999,7.0,53.709373662,24.190853840999996,6.033574930898224
44,0,69.98702355,25.33469997,140,0.48333333333333334,165.7760523,1,10.0,1,176,0.7954545454545454,67.66666666666667,4.833333333333333,33.827061382500005,12.2451049855,5.116651908274369
42,0,55.56761596,34.46116472,159,0.7833333333333333,125.8676968,1,2.0,0,178,0.8932584269662921,124.55,1.5666666666666667,43.52796583533333,26.994579030666667,4.843144785971799
59,0,88.55860716,30.21000053,123,0.6333333333333333,299.6448011,1,5.0,2,161,0.7639751552795031,77.89999999999999,3.1666666666666665,56.08711786799999,19.133000335666665,5.705929505135833
40,1,73.1141556,19.55049791,157,0.5333333333333333,238.9462503,1,7.0,2,180,0.8722222222222222,83.73333333333333,3.7333333333333334,38.99421632,10.426932218666668,5.480414941176526
24,0,58.93537177,31.50683582,106,0.9333333333333333,484.7971393,1,2.0,2,196,0.5408163265306123,98.93333333333334,1.8666666666666667,55.00634698533334,29.406380098666666,6.1857911279134346
42,1,61.75879198,22.25874568,174,0.65,276.0571975,1,2.0,1,178,0.9775280898876404,113.10000000000001,1.3,40.143214787,14.468184692000001,5.624223974041059
53,0,71.1336658,30.84228012,147,0.6,357.577653,1,1.0,2,167,0.8802395209580839,88.2,0.6,42.68019948,18.505368072,5.882145241883995
31,0,68.55939343,23.4476549,131,0.6166666666666667,428.1052554,1,3.0,0,189,0.6931216931216931,80.78333333333333,1.85,42.27829261516667,14.459387188333334,6.061702239417236
29,0,69.84555803,28.17710062,103,0.9666666666666667,182.7469951,1,9.0,0,191,0.5392670157068062,99.56666666666666,8.7,67.51737276233334,27.237863932666666,5.213559784761952
31,1,73.53610645,29.6143498,114,0.9166666666666666,372.4195874,1,4.0,1,189,0.6031746031746031,104.5,3.6666666666666665,67.40809757916666,27.146487316666665,5.922702686614508
34,0,88.83140229,34.56161324,129,0.6333333333333333,254.5911112,1,6.0,2,186,0.6935483870967742,81.7,3.8,56.259888116999996,21.889021718666665,5.543578945685841
30,1,104.1064718,24.57097774,155,0.7333333333333333,263.581613,1,3.0,2,190,0.8157894736842105,113.66666666666666,2.1999999999999997,76.34474598666665,18.018717009333333,5.578149759470409
20,0,68.99954046,34.98385263,134,1.0,285.7432045,1,3.0,2,200,0.67,134.0,3.0,68.99954046,34.98385263,5.658587057385165
33,0,63.87803564,28.56725388,102,0.6666666666666666,237.0374907,1,5.0,0,187,0.5454545454545454,68.0,3.333333333333333,42.58535709333333,19.044835919999997,5.47242818521546
58,0,70.2588787,26.66356801,118,0.95,439.4409865,1,4.0,2,162,0.7283950617283951,112.1,3.8,66.74593476499999,25.3303896095,6.087776467048531
29,0,56.54747797,29.7394192,131,0.5666666666666667,349.5547542,1,9.0,0,191,0.6858638743455497,74.23333333333333,5.1,32.043570849666665,16.852337546666668,5.8595169116776855
43,0,78.2391612,21.60965728,116,0.5833333333333334,221.0866047,1,5.0,1,177,0.655367231638418,67.66666666666667,2.916666666666667,45.6395107,12.605633413333335,5.403067417059927
31,0,92.55186829,26.13378604,111,0.9166666666666666,372.4961363,1,7.0,1,189,0.5873015873015873,101.75,6.416666666666666,84.83921259916667,23.955970536666666,5.922907659941053
60,0,87.90846659,20.98297147,120,0.7166666666666667,236.0906076,1,10.0,1,160,0.75,86.0,7.166666666666667,63.001067722833334,15.037796220166666,5.468442378621598
33,1,63.94219557,33.34399917,162,0.3333333333333333,309.6943193,1,4.0,1,187,0.8663101604278075,54.0,1.3333333333333333,21.31406519,11.114666389999998,5.738809532678589
19,1,78.36522333,25.15052933,169,0.7833333333333333,435.5749848,1,7.0,1,201,0.8407960199004975,132.38333333333333,5.483333333333333,61.3860916085,19.701247975166666,6.078960147009439
37,1,69.35780634,25.4416718,105,0.8333333333333334,331.8532024,1,5.0,0,183,0.5737704918032787,87.5,4.166666666666667,57.79817195,21.20139316666667,5.807701559151098
45,0,85.68597017,28.26547587,107,0.65,370.6333405,1,6.0,1,175,0.6114285714285714,69.55,3.9000000000000004,55.695880610500005,18.372559315500002,5.917907724389656
52,0,54.79963299,25.21339295,125,0.5,204.7385835,1,2.0,0,168,0.7440476190476191,62.5,1.0,27.399816495,12.606696475,5.326606350775907
35,1,70.82723153,22.91340599,134,0.5333333333333333,147.3135387,1,8.0,0,185,0.7243243243243244,71.46666666666667,4.266666666666667,37.774523482666666,12.220483194666667,4.999328537627
31,0,103.3245767,25.26261862,129,0.65,487.7993201,1,5.0,1,189,0.6825396825396826,83.85000000000001,3.25,67.16097485499999,16.420702103,6.191952016898972
55,0,61.31741449,20.33263631,106,0.7666666666666667,140.9952287,1,5.0,0,165,0.6424242424242425,81.26666666666667,3.8333333333333335,47.01001777566667,15.588354504333335,4.955793456332519
36,1,49.2225394,30.40374846,112,0.8166666666666667,440.6768885,1,7.0,1,184,0.6086956521739131,91.46666666666667,5.716666666666667,40.19840717666667,24.829727909,6.090578593257985
28,1,58.49875876,34.1486201,102,0.7833333333333333,451.4947978,1,1.0,0,192,0.53125,79.9,0.7833333333333333,45.824027695333335,26.74975241166667,6.114776266499309
49,1,94.86296676,24.21826022,170,0.75,143.8639565,1,7.0,2,171,0.9941520467836257,127.5,5.25,71.14722507,18.163695165,4.975795070971859
43,0,70.17655025,29.22330404,127,0.5333333333333333,371.3964896,1,1.0,0,177,0.7175141242937854,67.73333333333333,0.5333333333333333,37.42749346666667,15.585762154666666,5.9199591189352825
36,0,54.18083603,32.29936382,114,0.4666666666666667,111.1075934,1,7.0,2,184,0.6195652173913043,53.2,3.2666666666666666,25.284390147333333,15.073036449333335,4.719459065518183
50,0,71.01529856,28.41069015,159,0.9666666666666667,230.0248189,1,8.0,2,170,0.9352941176470588,153.7,7.733333333333333,68.64812194133334,27.463667145000002,5.44252514587595
57,1,72.71639847,32.84106855,166,0.7833333333333333,222.4766904,1,9.0,2,163,1.01840490797546,130.03333333333333,7.05,56.9611788015,25.725503697500002,5.409307115102373
38,1,68.95964842,22.55630243,144,0.8666666666666667,101.3383322,1,1.0,0,182,0.7912087912087912,124.80000000000001,0.8666666666666667,59.76502863066666,19.548795439333333,4.628284306585956
20,0,52.67000267,20.51465467,108,0.7,466.4844203,1,9.0,0,200,0.54,75.6,6.3,36.869001869,14.360258268999997,6.147366022611935
52,1,75.86921167,26.46953976,155,0.4166666666666667,114.44241,1,5.0,0,168,0.9226190476190477,64.58333333333334,2.0833333333333335,31.612171529166666,11.0289749,4.748771790893578
42,1,76.12180127,19.70949915,166,0.38333333333333336,106.2129405,1,5.0,2,178,0.9325842696629213,63.63333333333334,1.9166666666666667,29.18002382016667,7.5553080075,4.674816954970802
59,0,93.89091577,27.60448701,132,0.48333333333333334,322.8969706,1,9.0,2,161,0.8198757763975155,63.8,4.35,45.380609288833334,13.3421687215,5.780425473246852
51,1,73.52298852,23.5067176,125,0.6333333333333333,275.2661775,1,9.0,1,169,0.7396449704142012,79.16666666666666,5.699999999999999,46.564559396,14.887587813333333,5.621364812203302
55,0,56.18710017,22.14582523,114,0.43333333333333335,492.9275561,1,9.0,2,165,0.6909090909090909,49.4,3.9000000000000004,24.347743407000003,9.596524266333333,6.202388858863266
59,1,79.16787177,23.5799928,138,0.95,195.360941,1,8.0,0,161,0.8571428571428571,131.1,7.6,75.2094781815,22.40099316,5.279954501396744
42,0,84.6004019,29.28226986,157,0.9333333333333333,100.3351054,1,6.0,1,178,0.8820224719101124,146.53333333333333,5.6,78.96037510666666,27.330118536,4.618432900085208
49,0,96.67061163,31.13679557,166,0.7,182.9380916,1,1.0,0,171,0.9707602339181286,116.19999999999999,0.7,67.669428141,21.795756899,5.214599242298407
58,1,51.46255047,33.54659219,102,0.7,344.8186863,1,7.0,1,162,0.6296296296296297,71.39999999999999,4.8999999999999995,36.02378532899999,23.482614532999996,5.8459146096723655
51,0,72.26550645,34.8858503,117,0.4666666666666667,135.3515337,1,2.0,0,169,0.6923076923076923,54.6,0.9333333333333333,33.72390301,16.280063473333335,4.915236357486496
31,0,69.7299603,21.11485487,105,0.5,420.3930988,1,7.0,0,189,0.5555555555555556,52.5,3.5,34.86498015,10.557427435,6.043566124396879
40,0,65.78397856,21.63960357,115,0.9666666666666667,451.7030416,1,4.0,0,180,0.6388888888888888,111.16666666666667,3.8666666666666667,63.591179274666665,20.918283450999997,6.115236373217663
26,0,77.61099417,24.01588616,165,0.5666666666666667,257.0625337,1,6.0,0,194,0.8505154639175257,93.5,3.4,43.979563363,13.609002157333334,5.553201934234821
45,1,72.07378219,27.3003355,140,0.85,191.6138135,1,7.0,0,175,0.8,119.0,5.95,61.2627148615,23.205285175,5.260687217975985
31,1,46.39048766,19.34716385,137,0.35,460.7106355,1,5.0,0,189,0.7248677248677249,47.949999999999996,1.75,16.236670681,6.7715073475,6.134938364768531
38,1,67.26942899,24.45760413,100,0.9333333333333333,433.7894003,1,9.0,0,182,0.5494505494505495,93.33333333333333,8.4,62.78480039066666,22.827097188,6.074861776615031
52,1,78.79723619,28.05949078,133,0.7,359.2171513,1,8.0,0,168,0.7916666666666666,93.1,5.6,55.158065333,19.641643546,5.886707047654888
45,0,65.21439755,30.60513837,137,0.8166666666666667,173.4957049,1,7.0,1,175,0.7828571428571428,111.88333333333333,5.716666666666667,53.25842466583333,24.9941963355,5.161900127585977
58,0,67.79716322,28.76537936,117,0.6,305.2797631,1,1.0,1,162,0.7222222222222222,70.2,0.6,40.678297932,17.259227616,5.724498942769372
29,1,82.13669085,32.37784494,139,0.8,200.0830193,1,2.0,1,191,0.7277486910994765,111.2,1.6,65.70935268,25.902275952000004,5.303717854128394
36,1,57.85121749,26.9909593,110,0.55,131.1283278,1,10.0,1,184,0.5978260869565217,60.50000000000001,5.5,31.818169619500004,14.845027615000001,4.883773630628188
54,0,55.3427126,27.40066933,164,0.7833333333333333,318.1866586,1,1.0,2,166,0.9879518072289156,128.46666666666667,0.7833333333333333,43.35179153666667,21.463857641833332,5.765776068336247
49,0,83.56595056,30.39116025,137,0.45,268.1101232,1,2.0,1,171,0.8011695906432749,61.65,0.9,37.604677752,13.6760221125,5.595120675754391
54,0,52.05626978,31.13284757,179,0.35,207.689682,1,1.0,1,166,1.0783132530120483,62.65,0.35,18.219694423,10.8964966495,5.340848373474309
18,0,53.72895105,28.90260652,118,0.8,208.4721912,1,10.0,2,202,0.5841584158415841,94.4,8.0,42.983160840000004,23.122085216000002,5.344590991649457
42,1,99.1269746,21.93152845,126,0.9833333333333333,406.1172486,1,3.0,0,178,0.7078651685393258,123.89999999999999,2.9499999999999997,97.47485835666666,21.56600297583333,6.009101224053771
21,1,52.05284487,32.23903165,144,0.5166666666666667,381.8085412,1,5.0,2,199,0.7236180904522613,74.4,2.5833333333333335,26.893969849500003,16.65683301916667,5.947534971764572
45,0,60.41456712,23.28939013,165,0.8166666666666667,175.0886807,1,1.0,2,175,0.9428571428571428,134.75,0.8166666666666667,49.338563148,19.019668606166668,5.170987735753127
52,0,60.90143362,27.51532357,150,1.0,247.7527702,1,6.0,1,168,0.8928571428571429,150.0,6.0,60.90143362,27.51532357,5.516459512459104
29,1,86.51820874,25.9282997,161,0.65,346.1359928,1,10.0,1,191,0.8429319371727748,104.65,6.5,56.236835681,16.853394805,5.849716613256616
44,0,90.16353011,22.52546804,148,0.8666666666666667,467.4414186,1,1.0,0,176,0.8409090909090909,128.26666666666668,0.8666666666666667,78.14172609533334,19.522072301333335,6.149411053518766
59,0,82.2311653,22.92916622,119,0.9,105.3846245,1,9.0,2,161,0.7391304347826086,107.10000000000001,8.1,74.00804877,20.636249598,4.667061059886515
31,0,103.22394,20.93011368,149,0.7166666666666667,192.584958,1,7.0,1,189,0.7883597883597884,106.78333333333333,5.016666666666667,73.977157,14.999914804000001,5.265716475542972
43,1,70.4321071,26.50541082,111,0.6333333333333333,143.2714543,1,3.0,0,177,0.6271186440677966,70.3,1.9,44.60700116333333,16.786760186,4.9716966243116705
18,0,72.0931565,21.52954395,145,0.65,315.0315066,1,4.0,0,202,0.7178217821782178,94.25,2.6,46.86055172500001,13.994203567500001,5.755841913047136
57,1,95.17456441,30.08493001,112,0.9333333333333333,418.8375628,1,6.0,2,163,0.6871165644171779,104.53333333333333,5.6,88.82959344933333,28.079268009333333,6.039867881230222
54,0,49.18109294,32.33261088,171,0.65,439.9106441,1,4.0,2,166,1.0301204819277108,111.15,2.6,31.967710411000002,21.016197072,6.088842233827984
34,1,57.97487544,21.47619185,151,0.9166666666666666,222.0193556,1,5.0,1,186,0.8118279569892473,138.41666666666666,4.583333333333333,53.14363581999999,19.68650919583333,5.407258564106084
42,0,53.41002125,31.70771838,121,0.7166666666666667,464.7973415,1,7.0,0,178,0.6797752808988764,86.71666666666667,5.016666666666667,38.27718189583334,22.723864839,6.143750650048809
27,1,77.50173848,26.50806973,156,0.5333333333333333,119.537933,1,10.0,2,193,0.8082901554404145,83.2,5.333333333333333,41.33426052266667,14.137637189333333,4.791964500073129
23,1,91.34020284,27.74993528,119,1.0,225.096572,1,8.0,2,197,0.6040609137055838,119.0,8.0,91.34020284,27.74993528,5.420962217735994
38,0,87.81248127,20.88577395,110,0.8666666666666667,373.4975987,1,4.0,1,182,0.6043956043956044,95.33333333333334,3.466666666666667,76.104150434,18.10100409,5.925585390920696
19,1,63.42267575,34.28659071,153,0.35,217.1910212,1,3.0,2,201,0.7611940298507462,53.55,1.0499999999999998,22.1979365125,12.000306748499998,5.385370923148094
23,1,69.24569154,31.77610936,116,0.5166666666666667,175.1059743,1,1.0,2,197,0.5888324873096447,59.93333333333334,0.5166666666666667,35.776940629,16.417656502666667,5.171085940537148
21,1,90.45970737,31.48452364,137,0.4166666666666667,361.1776742,1,10.0,2,199,0.6884422110552764,57.083333333333336,4.166666666666667,37.6915447375,13.118551516666667,5.892134904123794
54,0,83.35835636,34.78674649,173,0.5833333333333334,386.0274516,1,8.0,2,166,1.0421686746987953,100.91666666666667,4.666666666666667,48.625707876666674,20.292268785833333,5.9584956248809835
25,0,86.71550778,21.01073658,178,0.48333333333333334,185.6908331,1,4.0,1,195,0.9128205128205128,86.03333333333333,1.9333333333333333,41.912495426999996,10.155189347,5.2294539497171835
29,1,79.35078942,28.16193712,176,0.43333333333333335,335.2427162,1,4.0,2,191,0.9214659685863874,76.26666666666667,1.7333333333333334,34.385342082,12.203506085333334,5.8178332688226915
20,0,50.60217722,26.26237417,111,0.5333333333333333,397.37073,1,5.0,2,200,0.555,59.199999999999996,2.6666666666666665,26.987827850666665,14.006599557333333,5.987383054135971
29,1,81.40926931,29.16622848,179,0.38333333333333336,445.617729,1,10.0,2,191,0.93717277486911,68.61666666666667,3.8333333333333335,31.206886568833337,11.180387584000002,6.101703036334201
18,0,86.04005511,19.88498534,149,0.4166666666666667,219.0104803,1,2.0,0,202,0.7376237623762376,62.083333333333336,0.8333333333333334,35.8500229625,8.285410558333334,5.393675182944994
47,0,94.66715803,22.51561038,172,0.9333333333333333,433.4400558,1,1.0,1,173,0.9942196531791907,160.53333333333333,0.9333333333333333,88.35601416133333,21.014569687999998,6.074057973853039
21,0,92.19190569,32.65031286,162,0.5833333333333334,436.5217601,1,4.0,2,199,0.8140703517587939,94.5,2.3333333333333335,53.778611652500004,19.046015835000002,6.081126441932236
49,1,90.90099416,18.72348449,180,0.38333333333333336,183.1155045,1,2.0,0,171,1.0526315789473684,69.0,0.7666666666666667,34.84538109466667,7.177335721166667,5.215563302509315
56,1,91.0882985,23.62317842,111,0.6833333333333333,323.0315514,1,7.0,2,164,0.676829268292683,75.85000000000001,4.783333333333333,62.24367064166666,16.142505253666666,5.780840891915318
40,0,88.45705367,20.86059225,116,0.35,330.1672388,1,3.0,2,180,0.6444444444444445,40.599999999999994,1.0499999999999998,30.959968784499996,7.3012072875,5.802623500951862
35,1,62.20211941,22.94788864,161,0.7833333333333333,153.3072065,1,1.0,1,185,0.8702702702702703,126.11666666666666,0.7833333333333333,48.724993537833335,17.97584610133333,5.038945462750304
27,1,66.49783212,19.23727619,179,0.7,292.6493453,1,10.0,1,193,0.927461139896373,125.3,7.0,46.548482484,13.466093332999998,5.682386352441099
29,1,67.56047185,28.42374148,152,0.6166666666666667,365.7543517,1,4.0,1,191,0.7958115183246073,93.73333333333333,2.466666666666667,41.662290974166666,17.527973912666667,5.904692282528701
41,0,84.08198268,31.90442461,115,0.7,486.0510981,1,6.0,1,179,0.6424581005586593,80.5,4.199999999999999,58.85738787599999,22.333097227,6.188369041808407
49,0,62.02898862,32.74504671,106,0.48333333333333334,473.8258696,1,4.0,0,171,0.6198830409356725,51.233333333333334,1.9333333333333333,29.980677833,15.826772576499998,6.162948146508196
48,0,67.21110063,24.67548889,104,0.36666666666666664,461.5893861,1,5.0,0,172,0.6046511627906976,38.13333333333333,1.8333333333333333,24.644070231,9.047679259666666,6.1368398055220155
32,1,74.03329348,24.18657112,147,0.5166666666666667,310.8993201,1,9.0,1,188,0.7819148936170213,75.95,4.65,38.25053496466667,12.496395078666668,5.74268044374604
27,0,60.95165697,22.89642277,153,0.9333333333333333,271.900436,1,2.0,2,193,0.7927461139896373,142.8,1.8666666666666667,56.888213172,21.369994585333334,5.609107025367835
38,0,61.84476296,25.92536132,111,0.9166666666666666,236.1757955,1,5.0,1,182,0.6098901098901099,101.75,4.583333333333333,56.69103271333333,23.764914543333333,5.468801619336771
28,0,65.34793141,33.81010289,144,0.9666666666666667,112.7342322,1,6.0,0,192,0.75,139.2,5.8,63.16966702966667,32.68309946033334,4.733864430200716
18,0,74.36990005,31.83086886,127,0.4666666666666667,349.6682137,1,3.0,0,202,0.6287128712871287,59.266666666666666,1.4,34.70595335666667,14.854405468,5.859840516311829
39,0,58.38004376,27.57410899,136,0.9833333333333333,290.4563633,1,10.0,2,181,0.7513812154696132,133.73333333333332,9.833333333333332,57.407043030666664,27.114540506833333,5.674890297500772
30,0,52.72125001,20.54036481,166,1.0,188.8109096,1,6.0,0,190,0.8736842105263158,166.0,6.0,52.72125001,20.54036481,5.246028363976002
32,1,95.28158775,21.46971785,107,0.45,380.0338934,1,3.0,0,188,0.5691489361702128,48.15,1.35,42.8767144875,9.6613730325,5.942888330225197
26,1,78.161107,30.11669586,122,0.8833333333333333,390.7179192,1,8.0,0,194,0.6288659793814433,107.76666666666667,7.066666666666666,69.04231118333333,26.603081343,5.970541986880964
41,1,54.59444643,18.99565507,178,0.3333333333333333,225.6130589,1,6.0,1,179,0.994413407821229,59.33333333333333,2.0,18.19814881,6.331885023333333,5.423243976677418
31,0,64.6908126,23.16522298,142,0.5833333333333334,364.5966001,1,7.0,0,189,0.7513227513227513,82.83333333333334,4.083333333333334,37.736307350000004,13.513046738333333,5.901530540029095
32,0,74.79267435,33.51897763,152,0.6666666666666666,130.1887728,1,7.0,1,188,0.8085106382978723,101.33333333333333,4.666666666666666,49.861782899999994,22.345985086666666,4.876637299677665
